time,q1,u1,q2,u2,total_energy,hip_x,hip_vx,hip_y,hip_vy
30.8992123363,0.1777164631,-0.1927407851,0.3744115332,-0.0227968502,1004.3850227726,0.1963572866,0.1897051077,0.9842499479,0.0340731911
30.9497173868,0.1681926262,-0.1844822603,0.3730275726,-0.0320911182,1004.3850227726,0.2057389982,0.1818790188,0.9858889327,0.0308824694
31.0002224373,0.1590740673,-0.1766885236,0.3711620320,-0.0418590673,1004.3850227726,0.2147357194,0.1744577211,0.9873743781,0.0279881746
31.0507274878,0.1503377960,-0.1693405909,0.3687922489,-0.0520508570,1004.3850227726,0.2233676250,0.1674305208,0.9887205419,0.0253625005
31.1012325383,0.1419617551,-0.1624204896,0.3658980642,-0.0626172091,1004.3850227726,0.2316543457,0.1607865950,0.9899403416,0.0229801289
31.1517375888,0.1339247699,-0.1559112308,0.3624617927,-0.0735094297,1004.3850227726,0.2396149653,0.1545151196,0.9910454739,0.0208180138
31.2022426393,0.1262064998,-0.1497967811,0.3584681931,-0.0846794345,1004.3850227726,0.2472680232,0.1486053762,0.9920465251,0.0188551798
31.2527476898,0.1187873901,-0.1440620351,0.3539044371,-0.0960797768,1004.3850227726,0.2546315218,0.1430468400,0.9929530701,0.0170725368
31.3032527403,0.1116486264,-0.1386927883,0.3487600753,-0.1076636784,1004.3850227726,0.2617229387,0.1378292542,0.9937737639,0.0154527085
31.3537577908,0.1047720893,-0.1336757106,0.3430270039,-0.1193850640,1004.3850227726,0.2685592412,0.1329426896,0.9945164236,0.0139798741
31.4042628413,0.0981403112,-0.1289983210,0.3366994271,-0.1311985990,1004.3850227726,0.2751569049,0.1283775944,0.9951881037,0.0126396227
31.4547678918,0.0917364339,-0.1246489630,0.3297738193,-0.1430597303,1004.3850227726,0.2815319329,0.1241248344,0.9957951634,0.0114188196
31.5052729423,0.0855441676,-0.1206167809,0.3222488846,-0.1549247313,1004.3850227726,0.2876998786,0.1201757249,0.9963433284,0.0103054825
31.5557779928,0.0795477511,-0.1168916977,0.3141255133,-0.1667507513,1004.3850227726,0.2936758685,0.1165220564,0.9968377457,0.0092886682
31.6062830433,0.0737319127,-0.1134643939,0.3054067369,-0.1784958682,1004.3850227726,0.2994746269,0.1131561150,0.9972830337,0.0083583688
31.6567880939,0.0680818329,-0.1103262878,0.2960976794,-0.1901191464,1004.3850227726,0.3051105015,0.1100706979,0.9976833271,0.0075054147
31.7072931444,0.0625831073,-0.1074695165,0.2862055060,-0.2015806989,1004.3850227726,0.3105974891,0.1072591252,0.9980423164,0.0067213867
31.7577981949,0.0572217109,-0.1048869189,0.2757393687,-0.2128417536,1004.3850227726,0.3159492629,0.1047152488,0.9983632846,0.0059985342
31.8083032454,0.0519839627,-0.1025720198,0.2647103479,-0.2238647245,1004.3850227726,0.3211791989,0.1024334592,0.9986491381,0.0053296989
31.8588082959,0.0468564922,-0.1005190153,0.2531313907,-0.2346132865,1004.3850227726,0.3263004036,0.1004086892,0.9989024354,0.0047082452
31.9093133464,0.0418262048,-0.0987227593,0.2410172455,-0.2450524547,1004.3850227726,0.3313257413,0.0986364175,0.9991254118,0.0041279945
31.9598183969,0.0368802500,-0.0971787517,0.2283843920,-0.2551486673,1004.3850227726,0.3362678617,0.0971126702,0.9993200007,0.0035831643
32.0103234474,0.0320059881,-0.0958831283,0.2152509670,-0.2648698718,1004.3850227726,0.3411392278,0.0958340219,0.9994878521,0.0030683103
32.0608284979,0.0271909589,-0.0948326509,0.2016366864,-0.2741856132,1004.3850227726,0.3459521434,0.0947975958,0.9996303487,0.0025782730
32.1113335484,0.0224228499,-0.0940247001,0.1875627618,-0.2830671255,1004.3850227726,0.3507187809,0.0940010641,0.9997486184,0.0021081251
32.1618385989,0.0176894656,-0.0934572689,0.1730518131,-0.2914874235,1004.3850227726,0.3554512088,0.0934426471,0.9998435455,0.0016531229
32.2123436494,0.0129786965,-0.0931289572,0.1581277761,-0.2994213961,1004.3850227726,0.3601614197,0.0931211137,0.9999157779,0.0012086585
32.2628486999,0.0082784884,-0.0930389686,0.1428158057,-0.3068458987,1004.3850227726,0.3648613580,0.0930357804,0.9999657335,0.0007702132
32.3133537504,0.0035768123,-0.0931871080,0.1271421740,-0.3137398459,1004.3850227726,0.3695629471,0.0931865119,0.9999936032,0.0003333121
32.3638588009,-0.0011383662,-0.0935737808,0.1111341642,-0.3200843005,1004.3850227726,0.3742781178,0.0935737202,0.9999993521,-0.0001065212
32.4143638514,-0.0058791171,-0.0941999936,0.0948199597,-0.3258625621,1004.3850227726,0.3790188350,0.0941983656,0.9999827180,-0.0005538096
32.4648689019,-0.0106575765,-0.0950673557,0.0782285292,-0.3310602500,1004.3850227726,0.3837971265,0.0950619567,0.9999432086,-0.0010131684
32.5153739524,-0.0154859770,-0.0961780830,0.0613895074,-0.3356653836,1004.3850227726,0.3886251099,0.0961665507,0.9998800947,-0.0014893521
32.5658790029,-0.0203766786,-0.0975350026,0.0443330720,-0.3396684566,1004.3850227726,0.3935150204,0.0975147546,0.9997924027,-0.0019873019
32.6163840534,-0.0253421997,-0.0991415591,0.0270898167,-0.3430625062,1004.3850227726,0.3984792391,0.0991097251,0.9996789036,-0.0025121963
32.6668891040,-0.0303952483,-0.1010018222,0.0096906214,-0.3458431755,1004.3850227726,0.4035303202,0.1009551695,0.9995381000,-0.0030695028
32.7173941545,-0.0355487540,-0.1031204959,-0.0078334811,-0.3480087691,1004.3850227726,0.4086810190,0.1030553454,0.9993682096,-0.0036650331
32.7678992050,-0.0408159001,-0.1055029292,-0.0254514403,-0.3495603024,1004.3850227726,0.4139443201,0.1054150608,0.9991671468,-0.0043050015
32.8184042555,-0.0462101567,-0.1081551279,-0.0431323267,-0.3505015428,1004.3850227726,0.4193334642,0.1080396724,0.9989325007,-0.0049960869
32.8311190762,-0.0475898311,-0.1088661086,-0.0475898311,-0.3506430545,1004.3850227726,0.4207116214,0.1087428523,0.9988678177,-0.0051789643
