time,q1,u1,q2,u2,total_energy,hip_x,hip_vx,hip_y,hip_vy
25.0105588846,0.0818499172,-0.1129060214,0.3141039720,-0.1658769531,1003.7612764295,0.2910696815,0.1125280306,0.9966521652,0.0092310334
25.0610639351,0.0762383910,-0.1093575835,0.3054320564,-0.1775125692,1003.7612764295,0.2966636791,0.1090399283,0.9970952612,0.0083291721
25.1115689856,0.0707990052,-0.1060878384,0.2961756034,-0.1890178995,1003.7612764295,0.3020883649,0.1058220669,0.9974947971,0.0075046403
25.1620740361,0.0655178944,-0.1030885857,0.2863422046,-0.2003530649,1003.7612764295,0.3073572074,0.1028674061,0.9978544704,0.0067493160
25.2125790866,0.0603815901,-0.1003522998,0.2759414382,-0.2114792916,1003.7612764295,0.3124833327,0.1001694163,0.9981775856,0.0060557500
25.2630841371,0.0553769874,-0.0978721125,0.2649848111,-0.2223589816,1003.7612764295,0.3174795498,0.0977220830,0.9984670864,0.0054170931
25.3135891876,0.0504913118,-0.0956417980,0.2534856981,-0.2329557858,1003.7612764295,0.3223583772,0.0955199107,0.9987255845,0.0048270283
25.3640942381,0.0457120877,-0.0936557581,0.2414592764,-0.2432346827,1003.7612764295,0.3271320689,0.0935579238,0.9989553844,0.0042797094
25.4145992886,0.0410271061,-0.0919090090,0.2289224570,-0.2531620583,1003.7612764295,0.3318126408,0.0918316681,0.9991585063,0.0037697029
25.4651043391,0.0364243950,-0.0903971702,0.2158938109,-0.2627057910,1003.7612764295,0.3364118970,0.0903372102,0.9993367051,0.0032919342
25.5156093896,0.0318921882,-0.0891164535,0.2023934922,-0.2718353376,1003.7612764295,0.3409414561,0.0890711366,0.9994914873,0.0028416369
25.5661144401,0.0274188964,-0.0880636541,0.1884431559,-0.2805218213,1003.7612764295,0.3454127773,0.0880305532,0.9996241256,0.0024143057
25.6166194906,0.0229930772,-0.0872361427,0.1740658713,-0.2887381214,1003.7612764295,0.3498371870,0.0872130837,0.9997356708,0.0020056506
25.6671245411,0.0186034070,-0.0866318592,0.1592860313,-0.2964589625,1003.7612764295,0.3542259042,0.0866168686,0.9998269616,0.0016115548
25.7176295916,0.0142386518,-0.0862493070,0.1441292567,-0.3036610039,1003.7612764295,0.3585900675,0.0862405641,0.9998986321,0.0012280324
25.7681346421,0.0098876391,-0.0860875495,0.1286222967,-0.3103229270,1003.7612764295,0.3629407603,0.0860833413,0.9999511177,0.0008511887
25.8186396926,0.0055392294,-0.0861462074,0.1127929240,-0.3164255210,1003.7612764295,0.3672890372,0.0861448858,0.9999846585,0.0004771812
25.8691447431,0.0011822886,-0.0864254574,0.0966698270,-0.3219517657,1003.7612764295,0.3716459499,0.0864253970,0.9999993011,0.0001021798
25.9196497936,-0.0031943405,-0.0869260324,0.0802824962,-0.3268869095,1003.7612764295,0.3760225733,0.0869255889,0.9999948981,-0.0002776709
25.9701548441,-0.0076018661,-0.0876492224,0.0636611087,-0.3312185435,1003.7612764295,0.3804300312,0.0876466898,0.9999711060,-0.0006662912
26.0206598947,-0.0120515759,-0.0885968779,0.0468364074,-0.3349366699,1003.7612764295,0.3848795224,0.0885904441,0.9999273806,-0.0010677062
26.0711649452,-0.0165548649,-0.0897714137,0.0298395783,-0.3380337638,1003.7612764295,0.3893823470,0.0897591124,0.9998629714,-0.0014860857
26.1216699957,-0.0211232649,-0.0911758141,0.0127021235,-0.3405048289,1003.7612764295,0.3939499323,0.0911554738,0.9997769121,-0.0019257877
26.1721750462,-0.0257684725,-0.0928136400,-0.0045442674,-0.3423474452,1003.7612764295,0.3985938591,0.0927828269,0.9996680113,-0.0023914011
26.2226800967,-0.0305023792,-0.0946890371,-0.0218678484,-0.3435618098,1003.7612764295,0.4033258878,0.0946449914,0.9995348385,-0.0028877931
26.2574368304,-0.0338179956,-0.0961200994,-0.0338179956,-0.3440339437,1003.7612764295,0.4066397882,0.0960651405,0.9994282261,-0.0032499695
