time,q1,u1,q2,u2,total_energy,hip_x,hip_vx,hip_y,hip_vy
22.5016097341,0.0026902901,-0.1039055625,0.1622107466,-0.2604673445,1005.4261309672,0.3279265260,0.1039051865,0.9999963812,0.0002795358
22.5521147847,-0.0025675448,-0.1043490600,0.1488473199,-0.2686585081,1005.4261309672,0.3331843549,0.1043487160,0.9999967039,-0.0002679206
22.6026198352,-0.0078545112,-0.1050594144,0.1350803481,-0.2764443609,1005.4261309672,0.3384712433,0.1050561737,0.9999691535,-0.0008251819
22.6531248857,-0.0131841297,-0.1060384470,0.1209307963,-0.2838056150,1005.4261309672,0.3438005606,0.1060292312,0.9999130906,-0.0013979841
22.7036299362,-0.0185700303,-0.1072886549,0.1064205555,-0.2907249271,1005.4261309672,0.3491857759,0.1072701564,0.9998275819,-0.0019922391
22.7541349867,-0.0240259860,-0.1088132168,0.0915723411,-0.2971869885,1005.4261309672,0.3546404874,0.1087818122,0.9997113899,-0.0026140933
22.8046400372,-0.0295659478,-0.1106159992,0.0764095888,-0.3031786121,1005.4261309672,0.3601784533,0.1105676555,0.9995629592,-0.0032699904
22.8551450877,-0.0352040795,-0.1127015654,0.0609563448,-0.3086888196,1005.4261309672,0.3658136212,0.1126317355,0.9993804004,-0.0039667354
22.9056501382,-0.0409547932,-0.1150751848,0.0452371522,-0.3137089255,1005.4261309672,0.3715601582,0.1149786908,0.9991614697,-0.0047115630
22.9561551887,-0.0468327853,-0.1177428451,0.0292769330,-0.3182326194,1005.4261309672,0.3774324802,0.1176137454,0.9989035455,-0.0055122099
23.0066602392,-0.0528530728,-0.1207112642,0.0131008666,-0.3222560455,1005.4261309672,0.3834452820,0.1205427032,0.9986036015,-0.0063769913
23.0571652897,-0.0590310308,-0.1239879056,-0.0032657369,-0.3257778785,1005.4261309672,0.3896135658,0.1237719403,0.9982581746,-0.0073148838
23.1076703402,-0.0653824306,-0.1275809935,-0.0197975655,-0.3287993968,1005.4261309672,0.3959526699,0.1273083950,0.9978633302,-0.0083356136
23.1581753907,-0.0719234783,-0.1314995306,-0.0364694394,-0.3313245523,1005.4261309672,0.4024782974,0.1311595546,0.9974146214,-0.0094497515
23.2086804412,-0.0786708549,-0.1357533169,-0.0532564468,-0.3333600368,1005.4261309672,0.4092065425,0.1353334379,0.9969070440,-0.0106688165
23.2591854917,-0.0856417568,-0.1403529696,-0.0701340850,-0.3349153451,1005.4261309672,0.4161539180,0.1398385739,0.9963349857,-0.0120053867
23.3096905422,-0.0928539376,-0.1453099444,-0.0870784023,-0.3360028364,1005.4261309672,0.4233373791,0.1446839738,0.9956921696,-0.0134732203
23.3401924222,-0.0973341924,-0.1484818526,-0.0973341924,-0.3364393318,1005.4261309672,0.4277973883,0.1477790533,0.9952667661,-0.0144295519
