time,hinge_x,hinge_y,stance_x1,stance_y1,stance_x2,stance_y2,swing_x1,swing_y1,swing_x2,swing_y2,stance_angle,swing_angle,stance_foot_seg1_x1,stance_foot_seg1_y1,stance_foot_seg1_x2,stance_foot_seg1_y2,stance_foot_seg2_x1,stance_foot_seg2_y1,stance_foot_seg2_x2,stance_foot_seg2_y2,stance_foot_seg3_x1,stance_foot_seg3_y1,stance_foot_seg3_x2,stance_foot_seg3_y2,stance_foot_seg4_x1,stance_foot_seg4_y1,stance_foot_seg4_x2,stance_foot_seg4_y2,swing_foot_seg1_x1,swing_foot_seg1_y1,swing_foot_seg1_x2,swing_foot_seg1_y2,swing_foot_seg2_x1,swing_foot_seg2_y1,swing_foot_seg2_x2,swing_foot_seg2_y2,swing_foot_seg3_x1,swing_foot_seg3_y1,swing_foot_seg3_x2,swing_foot_seg3_y2,swing_foot_seg4_x1,swing_foot_seg4_y1,swing_foot_seg4_x2,swing_foot_seg4_y2
0,0,1.3,0,1.3,0,0,0,1.3,-0.25827013003358,0.0259134488063859,0,0.2,-0.143827661581261,0.0367252314328883,-0.0742211877763569,0.00932627348680665,-0.0742211877763569,0.00932627348680665,0,5.55111512312578e-17,0,5.55111512312578e-17,0.0742211877763569,0.00932627348680665,0.0742211877763569,0.00932627348680665,0.143827661581261,0.0367252314328883,-0.391934636966369,0.0904807659734119,-0.32915899102843,0.0497992914529554,-0.32915899102843,0.0497992914529554,-0.25827013003358,0.025913448806386,-0.25827013003358,0.025913448806386,-0.183675580013858,0.0203083440402685,-0.183675580013858,0.0203083440402685,-0.110013268796659,0.0333324754210766
0.100200400801603,0.0130833827482187,1.29994915166381,0.0130833827482187,1.29994915166381,4.92518399206748e-08,1.49893368734944e-05,0.0130833827482187,1.29994915166381,-0.243939744911566,0.0256104557717041,-0.0100642725896569,0.188957082048314,-0.143450721768552,0.0381858571995244,-0.0741235190655924,0.0100877601560114,-0.0741235190655924,0.0100877601560114,4.92518399215422e-08,1.49893368735499e-05,4.92518399215422e-08,1.49893368735499e-05,0.0743113387174359,0.00859382084497223,0.0743113387174359,0.00859382084497223,0.144190033273106,0.0352908644880291,-0.377667376331385,0.0900469318902665,-0.314851947725025,0.0494269119360222,-0.314851947725025,0.0494269119360222,-0.243939744911566,0.0256104557717041,-0.243939744911566,0.0256104557717041,-0.169339745204278,0.0200783552884785,-0.169339745204278,0.0200783552884785,-0.0956902152657317,0.0331745697000991
0.200400801603206,0.0263325790187113,1.29979442312694,0.0263325790187113,1.29979442312694,4.07904678808441e-07,6.11363467544201e-05,0.0263325790187113,1.29979442312694,-0.227035512554354,0.0247239897105638,-0.0202569015896012,0.175897095635649,-0.143053856894265,0.0396921366188465,-0.0740166438706925,0.0108888848923174,-0.0740166438706925,0.0108888848923174,4.07904678811043e-07,6.11363467544757e-05,4.07904678811043e-07,6.11363467544757e-05,0.0743952766482207,0.00788210794337313,0.0743952766482207,0.00788210794337313,0.144542449747151,0.0338655295485559,-0.360947356392009,0.0887767565495715,-0.298015714055767,0.0483370176168435,-0.298015714055767,0.0483370176168435,-0.227035512554354,0.0247239897105637,-0.227035512554354,0.0247239897105637,-0.152419957030109,0.0194058165381025,-0.152419957030109,0.0194058165381025,-0.0788082813309599,0.0327131563491704
0.30060120240481,0.0398255314467606,1.29953003719555,0.0398255314467606,1.29953003719555,1.41959116691653e-06,0.000140164942073806,0.0398255314467606,1.29953003719555,-0.20761008658763,0.0232950999963166,-0.0306387255611087,0.160864740281283,-0.142633701242745,0.0412541669903821,-0.0738992335970542,0.0117357481718303,-0.0738992335970542,0.0117357481718303,1.41959116691653e-06,0.000140164942073973,1.41959116691653e-06,0.000140164942073973,0.0744734736386718,0.00718837450404469,0.0744734736386718,0.00718837450404469,0.144886616924319,0.0324421533246274,-0.341818360671184,0.0867244152003013,-0.278699333261819,0.0465777780935682,-0.278699333261819,0.0465777780935682,-0.20761008658763,0.0232950999963167,-0.20761008658763,0.0232950999963167,-0.132970605691647,0.0183239850648152,-0.132970605691647,0.0183239850648152,-0.0594216119855329,0.0319735131483005
0.400801603206413,0.0536415157092718,1.29914756841995,0.0536415157092718,1.29914756841995,3.48000446590002e-06,0.000254593180757823,0.0536415157092718,1.29914756841995,-0.185737639730808,0.0213770021832782,-0.0412717432180477,0.143922859263107,-0.142186419994085,0.0428828842341784,-0.0737697018619503,0.0126352930555071,-0.0737697018619503,0.0126352930555071,3.48000446590523e-06,0.000254593180757934,3.48000446590523e-06,0.000254593180757934,0.07454626647131,0.00651055656319738,0.07454626647131,0.00651055656319738,0.145223948118193,0.0310142176999716,-0.320343407188837,0.0839583590459076,-0.256972357931638,0.0442107275677234,-0.256972357931638,0.0442107275677234,-0.185737639730808,0.0213770021832782,-0.185737639730808,0.0213770021832782,-0.111068282344324,0.0168768733436251,-0.111068282344324,0.0168768733436251,-0.0376068647593225,0.0309901372639941
0.501002004008016,0.0678615524071231,1.2986357304843,0.0678615524071231,1.2986357304843,7.06094567362592e-06,0.000407796726706433,0.0678615524071231,1.2986357304843,-0.161513372055771,0.0190314385144568,-0.0522194921014078,0.125151321924389,-0.141707643676745,0.044590161460994,-0.0736261619029852,0.0135953888118331,-0.0736261619029852,0.0135953888118331,7.06094567363633e-06,0.000407796726706544,7.06094567363633e-06,0.000407796726706544,0.0746138677092211,0.00584732580840319,0.0746138677092211,0.00584732580840319,0.145555568495296,0.0295757724845542,-0.296604638115438,0.0805577637267536,-0.232924554484363,0.0413071453771878,-0.232924554484363,0.0413071453771878,-0.161513372055771,0.0190314385144568,-0.161513372055771,0.0190314385144568,-0.086811092278631,0.0151156387006522,-0.086811092278631,0.0151156387006522,-0.0134623410948725,0.0298032114023283
0.601202404809619,0.0825688180278795,1.29798009586918,0.0825688180278795,1.29798009586918,1.2738815731092e-05,0.000604092628361474,0.0825688180278795,1.29798009586918,-0.135052806473066,0.0163245927991966,-0.0635474380402593,0.104645691249047,-0.141192388586201,0.0463889247798194,-0.0734663745537652,0.0146249339196913,-0.0734663745537652,0.0146249339196913,1.2738815731099e-05,0.000604092628361586,1.2738815731099e-05,0.000604092628361586,0.074676376143275,0.00519814890848408,0.074676376143275,0.00519814890848408,0.14588231408729,0.0281214665915107,-0.270703044499768,0.0766085192060937,-0.206665417989389,0.0379439814097982,-0.206665417989389,0.0379439814097982,-0.135052806473066,0.0163245927991967,-0.135052806473066,0.0163245927991967,-0.0603177352848377,0.0130945422462896,-0.0603177352848377,0.0130945422462896,0.0128931308222478,0.028454658649961
0.701402805611222,0.097849053496652,1.29716274128762,0.097849053496652,1.29716274128762,2.12291309384105e-05,0.00084884535813412,0.097849053496652,1.29716274128762,-0.106490780889779,0.0133227076062674,-0.0753233783149825,0.0825156721886135,-0.140634960743234,0.0482932877071973,-0.0732876847476992,0.0157339801582774,-0.0732876847476992,0.0157339801582774,2.12291309384174e-05,0.000848845358134231,2.12291309384174e-05,0.000848845358134231,0.074733787693659,0.00456336889366188,0.074733787693659,0.00456336889366188,0.146204725913429,0.0266465996824237,-0.242757921028237,0.0721988944581574,-0.178323398608956,0.0341994679798121,-0.178323398608956,0.0341994679798121,-0.106490780889779,0.0133227076062674,-0.106490780889779,0.0133227076062674,-0.0317262721248523,0.0108666291826046,-0.0317262721248523,0.0108666291826046,0.0413216326468331,0.0269839397693843
0.801603206412826,0.113790968002159,1.29616181073554,0.113790968002159,1.29616181073554,3.34289755072187e-05,0.00114859755406638,0.113790968002159,1.29616181073554,-0.0759800585008692,0.0100875681274424,-0.0876178616711427,0.0588833384201271,-0.140028840425059,0.0503187058526665,-0.0730869440616133,0.016933879908091,-0.0730869440616133,0.016933879908091,3.34289755072187e-05,0.00114859755406643,3.34289755072187e-05,0.00114859755406643,0.0747860080436256,0.00394431119259347,0.0747860080436256,0.00394431119259347,0.146523039834519,0.0251471968904475,-0.212905955475202,0.067415027494723,-0.148044751856186,0.0301485766685917,-0.148044751856186,0.0301485766685917,-0.0759800585008692,0.0100875681274425,-0.0759800585008692,0.0100875681274425,-0.00119250900241484,0.00847929821844823,-0.00119250900241484,0.00847929821844823,0.0716679690389724,0.0254237613750215
0.901803607214429,0.130486634703951,1.29495098617937,0.130486634703951,1.29495098617937,5.0469743964221e-05,0.00151122845173068,0.130486634703951,1.29495098617937,-0.0436894986580769,0.00667202781396359,-0.100504628634712,0.0338811380511818,-0.139366543644363,0.0524821538662451,-0.07286041624736,0.0182374592298843,-0.07286041624736,0.0182374592298843,5.0469743964221e-05,0.00151122845173068,5.0469743964221e-05,0.00151122845173068,0.074832868576807,0.00334341754938738,0.074832868576807,0.00334341754938738,0.146837172894405,0.0236201098788259,-0.181299876533641,0.0623364038607451,-0.115991944983123,0.0258584904242997,-0.115991944983123,0.0258584904242997,-0.0436894986580769,0.00667202781396359,-0.0436894986580769,0.00667202781396359,0.0311120465202131,0.00596993734672602,0.0311120465202131,0.00596993734672602,0.103761892767958,0.0237958716073199
