time,hinge_x,hinge_y,stance_x1,stance_y1,stance_x2,stance_y2,swing_x1,swing_y1,swing_x2,swing_y2,stance_angle,swing_angle
0,0,1.3,0,1.3,0,0,0,1.3,-0.25827013003358,0.0259134488063859,0,0.2
0.100200400801603,0.0130833873209393,1.29994915162807,0.0130833873209393,1.29994915162807,4.92518901287764e-08,1.49893471639295e-05,0.0130833873209393,1.29994915162807,-0.231179127020877,0.0231031060582041,-0.0100642761072738,0.178953485536796
0.200400801603206,0.0263326566196832,1.29979442191125,0.0263326566196832,1.29979442191125,4.07908214903469e-07,6.11367031644328e-05,0.0263326566196832,1.29979442191125,-0.201601391691658,0.0199326834330626,-0.0202569612921853,0.155987933512808
0.30060120240481,0.039825842436889,1.29953002983746,0.039825842436889,1.29953002983746,1.4196239452105e-06,0.000140167114338396,0.039825842436889,1.29953002983746,-0.16970549464749,0.016527060713994,-0.0306389648713865,0.131245128989748
0.400801603206413,0.0536423162519894,1.29914754292281,0.0536423162519894,1.29914754292281,3.48015853937622e-06,0.000254600736061761,0.0536423162519894,1.29914754292281,-0.135684540122199,0.0130078376592353,-0.0412723594263648,0.104883480493919
0.501002004008016,0.0678631975817093,1.29863566420612,0.0678631975817093,1.29863566420612,7.06145466343455e-06,0.000407816411319706,0.0678631975817093,1.29863566420612,-0.0997544557360982,0.00948698298418948,-0.0522207589557159,0.0770758515588363
0.601202404809619,0.0825717636920747,1.29797995146481,0.0825717636920747,1.29797995146481,1.27401694205581e-05,0.000604135583004872,0.0825717636920747,1.29797995146481,-0.0621515343409745,0.0060607717146095,-0.06354970747542,0.0480071487107443
0.701402805611222,0.0978538564939622,1.29716246216909,0.0978538564939622,1.29716246216909,2.12322394285008e-05,0.000848928477698907,0.0978538564939622,1.29716246216909,-0.023129210930103,0.0028042824535004,-0.0753270810366041,0.0178716792751172
0.801603206412826,0.113798284411568,1.29616131602927,0.113798284411568,1.29616131602927,3.3435395687717e-05,0.00114874499823725,0.113798284411568,1.29616131602927,0.0170458803981405,-0.000233289142177906,-0.0876235063942746,-0.01312970092958
0.901803607214429,0.130497215963837,1.2949501651678,0.130497215963837,1.2949501651678,5.04819839098336e-05,0.00151147331032941,0.130497215963837,1.2949501651678,0.0580984636412688,-0.00303227718730747,-0.100512799888326,-0.0447926236650287
1.00200400801603,0.148046560410173,1.29349755993343,0.148046560410173,1.29349755993343,7.38050153059888e-05,0.00194652971400977,0.148046560410173,1.29349755993343,0.0997496332299603,-0.00560497906221991,-0.114072430498343,-0.0769123964580263
1.10220440881764,0.16654632899367,1.29176619614003,0.16654632899367,1.29176619614003,0.000105221103293029,0.00246508406255441,0.16654632899367,1.29176619614003,0.141722122569214,-0.00799676639405744,-0.12838401151896,-0.10928730742595
1.20240480961924,0.186100967954891,1.28971202703113,0.186100967954891,1.28971202703113,0.00014703487431425,0.00308032573822903,0.186100967954891,1.28971202703113,0.183745607780788,-0.0102858392280614,-0.14353382589088,-0.141722009381071
1.30260521042084,0.206819651444443,1.28728322051778,0.206819651444443,1.28728322051778,0.000202170627927739,0.00380777602301352,0.206819651444443,1.28728322051778,0.225561823958101,-0.0125816689878446,-0.159613390939658,-0.174030946200553
1.40280561122244,0.228816518554693,1.2844189391973,0.228816518554693,1.2844189391973,0.000274338529736712,0.00466565361861582,0.228816518554693,1.2844189391973,0.266929290140539,-0.0150222547941949,-0.176720069154618,-0.206041787200606
1.50300601202405,0.252210833694002,1.28104791732784,0.252210833694002,1.28104791732784,0.000368244536089135,0.00567530107554304,0.252210833694002,1.28104791732784,0.307627476461413,-0.0177703900979442,-0.194957732730399,-0.237598840432131
1.60320641282565,0.277127043154364,1.27708680532315,0.277127043154364,1.27708680532315,0.000489855681298446,0.00686168098219775,0.277127043154364,1.27708680532315,0.347460298107873,-0.0210091977704736,-0.214437490954781,-0.268566423325759
1.70340681362725,0.30369469261038,1.27243824848597,0.30369469261038,1.27243824848597,0.000646735446660163,0.00825395192992806,0.30369469261038,1.27243824848597,0.386258879788748,-0.0249372387942441,-0.235278491238411,-0.298832178791388
1.80360721442886,0.33204815996777,1.26698866270451,0.33204815996777,1.26698866270451,0.000848467855670887,0.00988613548373385,0.33204815996777,1.26698866270451,0.42388359434759,-0.0297635314298517,-0.257608806748525,-0.328310336556324
1.90380761523046,0.362326144855603,1.26060566584802,0.362326144855603,1.26060566584802,0.00110719393295455,0.0117978866064223,0.362326144855603,1.26060566584802,0.460225432851295,-0.0357028350150754,-0.281566426364357,-0.356944933131557
2.00400801603206,0.394670839360921,1.25313511986844,0.394670839360921,1.25313511986844,0.00143829052375388,0.0140353811326792,0.394670839360921,1.25313511986844,0.495206804381657,-0.0429715577385212,-0.307300366192528,-0.384713019448132
2.10420841683367,0.429226683350649,1.2443977355456,0.429226683350649,1.2443977355456,0.00186122958232071,0.016652334851551,0.429226683350649,1.2443977355456,0.528781886468937,-0.051784644188084,-0.334971926397655,-0.411627903345981
2.20440881763527,0.466138580642034,1.23418519002533,0.466138580642034,1.23418519002533,0.00240066640203124,0.019711169349576,0.466138580642034,1.23418519002533,0.560936647778548,-0.0623537899005264,-0.36475612292357,-0.437742495634825
2.30460921843687,0.505549417727562,1.2222557077352,0.505549417727562,1.2222557077352,0.00308781853041529,0.0232843397149942,0.505549417727562,1.2222557077352,0.591688641157289,-0.0748873199170792,-0.396843331215103,-0.463152854942069
2.40480961923848,0.547596682608858,1.20832905934996,0.547596682608858,1.20832905934996,0.00396221414315778,0.0274558380869718,0.547596682608858,1.20832905934996,0.621086617078808,-0.0895920590280463,-0.431441188855026,-0.488002060472111
2.50501002004008,0.592407924790793,1.19208094335963,0.592407924790793,1.19208094335963,0.00507391056645312,0.0323228842218148,0.592407924790793,1.19208094335963,0.649209936228747,-0.106677514359353,-0.468776816863845,-0.512484586816164
2.60521042084168,0.640094725048511,1.17313673368913,0.640094725048511,1.17313673368913,0.00648631192225413,0.0379978087924391,0.640094725048511,1.17313673368913,0.676167668467429,-0.126362686377337,-0.509099436315494,-0.536851416494417
2.70541082164329,0.690744750537012,1.15106460957503,0.690744750537012,1.15106460957503,0.00827975149833327,0.0446101256096316,0.690744750537012,1.15106460957503,0.702097158544266,-0.148885821338564,-0.552683479348352,-0.561416211885899
2.80561122244489,0.744411351072421,1.12536813785512,0.744411351072421,1.12536813785512,0.0105560520453281,0.0523087731926373,0.744411351072421,1.12536813785512,0.727161723753359,-0.174517414936874,-0.599832323625769,-0.586562990137495
2.90581162324649,0.801099998029585,1.09547846413519,0.801099998029585,1.09547846413519,0.0134443392966183,0.0612644808290541,0.801099998029585,1.09547846413519,0.751547035345353,-0.203576770983481,-0.650882819679142,-0.612755919485672
3.0060120240481,0.860750667944769,1.06074640513619,0.860750667944769,1.06074640513619,0.0171084653118884,0.0716721743846588,0.860750667944769,1.06074640513619,0.7754556390317,-0.236452406936466,-0.706210835396095,-0.640552108317385
3.1062124248497,0.923215015293073,1.02043494660205,0.923215015293073,1.02043494660205,0.0217565050685686,0.0837532747712056,0.923215015293073,1.02043494660205,0.799099014144848,-0.273626573673932,-0.76623811694553,-0.670618626955177
3.2064128256513,0.988226846278595,0.973712981577974,0.988226846278595,0.973712981577974,0.0276529304170646,0.0977576447220102,0.988226846278595,0.973712981577974,0.822686596077493,-0.315704105932253,-0.831440868817391,-0.703755543686708
3.30661322645291,1.05536397766051,0.919651640111805,1.05536397766051,0.919651640111805,0.0351342508701848,0.113964787436809,1.05536397766051,0.919651640111805,0.846411364194264,-0.363445708231502,-0.902360598858164,-0.740927557985398
