time,hinge_x,hinge_y,stance_x1,stance_y1,stance_x2,stance_y2,swing_x1,swing_y1,swing_x2,swing_y2,stance_angle,swing_angle
0,0,1.3,0,1.3,0,0,0,1.3,-0.25827013003358,0.0259134488063859,0,0.2
0.100200400801603,0.0130833827482187,1.29994915166381,0.0130833827482187,1.29994915166381,4.92518399206748e-08,1.49893368734944e-05,0.0130833827482187,1.29994915166381,-0.243939744911566,0.0256104557717041,-0.0100642725896569,0.188957082048314
0.200400801603206,0.0263325790187113,1.29979442312694,0.0263325790187113,1.29979442312694,4.07904678808441e-07,6.11363467544201e-05,0.0263325790187113,1.29979442312694,-0.227035512554354,0.0247239897105638,-0.0202569015896012,0.175897095635649
0.30060120240481,0.0398255314467606,1.29953003719555,0.0398255314467606,1.29953003719555,1.41959116691653e-06,0.000140164942073806,0.0398255314467606,1.29953003719555,-0.20761008658763,0.0232950999963166,-0.0306387255611087,0.160864740281283
0.400801603206413,0.0536415157092718,1.29914756841995,0.0536415157092718,1.29914756841995,3.48000446590002e-06,0.000254593180757823,0.0536415157092718,1.29914756841995,-0.185737639730808,0.0213770021832782,-0.0412717432180477,0.143922859263107
0.501002004008016,0.0678615524071231,1.2986357304843,0.0678615524071231,1.2986357304843,7.06094567362592e-06,0.000407796726706433,0.0678615524071231,1.2986357304843,-0.161513372055771,0.0190314385144568,-0.0522194921014078,0.125151321924389
0.601202404809619,0.0825688180278795,1.29798009586918,0.0825688180278795,1.29798009586918,1.2738815731092e-05,0.000604092628361474,0.0825688180278795,1.29798009586918,-0.135052806473066,0.0163245927991966,-0.0635474380402593,0.104645691249047
0.701402805611222,0.097849053496652,1.29716274128762,0.097849053496652,1.29716274128762,2.12291309384105e-05,0.00084884535813412,0.097849053496652,1.29716274128762,-0.106490780889779,0.0133227076062674,-0.0753233783149825,0.0825156721886135
0.801603206412826,0.113790968002159,1.29616181073554,0.113790968002159,1.29616181073554,3.34289755072187e-05,0.00114859755406638,0.113790968002159,1.29616181073554,-0.0759800585008692,0.0100875681274424,-0.0876178616711427,0.0588833384201271
0.901803607214429,0.130486634703951,1.29495098617937,0.130486634703951,1.29495098617937,5.0469743964221e-05,0.00151122845173068,0.130486634703951,1.29495098617937,-0.0436894986580769,0.00667202781396359,-0.100504628634712,0.0338811380511818
1.00200400801603,0.148031873518522,1.29349885389581,0.148031873518522,1.29349885389581,7.37830948687179e-05,0.00194614359777567,0.148031873518522,1.29349885389581,-0.0098017590999481,0.00311575403187048,-0.114061075963112,0.00764968207042188
1.10220440881764,0.166526614360087,1.29176815225285,0.166526614360087,1.29176815225285,0.000105183767032391,0.00246450010593646,0.166526614360087,1.29176815225285,0.0254894663977963,-0.000558634165612748,-0.128368749546599,-0.0196646772046002
1.20240480961924,0.186075231864758,1.28971488424869,0.186075231864758,1.28971488424869,0.000146973840973175,0.00307947246015816,0.186075231864758,1.28971488424869,0.0619826357335549,-0.00434888063518235,-0.143513870670017,-0.047912467143373
1.30260521042084,0.20678683961214,1.28728727538213,0.20678683961214,1.28728727538213,0.000202074213697639,0.00380656469526008,0.20678683961214,1.28728727538213,0.0994718986918183,-0.00827573098045908,-0.159587901281017,-0.0769439020082103
1.40280561122244,0.228775527995449,1.28442455439738,0.228775527995449,1.28442455439738,0.000274190561220911,0.0046639756988629,0.228775527995449,1.28442455439738,0.137750888042045,-0.0123848051159399,-0.176688154820185,-0.106611861300966
1.50300601202405,0.25216052495024,1.28105553112198,0.25216052495024,1.28105553112198,0.000368022975794413,0.00567302538127401,0.25216052495024,1.28105553112198,0.176616638992362,-0.0167476593866487,-0.19491846029454,-0.136775023801656
1.60320641282565,0.27706625244159,1.27709694201183,0.27706625244159,1.27709694201183,0.000489530893015011,0.00685865054937884,0.27706625244159,1.27709694201183,0.215873503503012,-0.0214620468205393,-0.214389888675526,-0.167301143229501
1.70340681362725,0.30362224355973,1.27245153017454,0.30362224355973,1.27245153017454,0.000646268007869877,0.00824998048461945,0.30362224355973,1.27245153017454,0.255336925936914,-0.0266514403793963,-0.235221552451202,-0.19807045500759
1.80360721442886,0.331962874813677,1.26700582264778,0.331962874813677,1.26700582264778,0.000847805797987433,0.0098810034389909,0.331962874813677,1.26700582264778,0.294836957080092,-0.0324639408451741,-0.257541491359169,-0.228979209724027
1.90380761523046,0.362226855140074,1.2606275637164,0.362226855140074,1.2606275637164,0.00110626925797941,0.011791336482355,0.362226855140074,1.2606275637164,0.334221402983553,-0.0390707453728667,-0.281487660102833,-0.259943337975579
2.00400801603206,0.394556396491111,1.25316275931443,0.394556396491111,1.25316275931443,0.00143701479862324,0.014027112285534,0.394556396491111,1.25316275931443,0.373358530404517,-0.0466644024549259,-0.307209037382318,-0.290902263864717
2.10420841683367,0.429095969644595,1.24443228447566,0.429095969644595,1.24443228447566,0.00185948836408306,0.0166419973895253,0.429095969644595,1.24443228447566,0.412139277943452,-0.0554571225919409,-0.334866880082638,-0.321822901189437
2.20440881763527,0.465990521821659,1.23422800398994,0.465990521821659,1.23422800398994,0.00239831216952469,0.019698357110187,0.465990521821659,1.23422800398994,0.450478946795696,-0.0656794508083702,-0.364636152262645,-0.352703888324977
2.30460921843687,0.505382998166203,1.22230835683416,0.505382998166203,1.22230835683416,0.00308466171218136,0.0232685821829912,0.505382998166203,1.22230835683416,0.48831836274873,-0.077579637655393,-0.396707166090624,-0.383580146460009
2.40480961923848,0.547410965017133,1.20839335900198,0.547410965017133,1.20839335900198,0.00395801171434551,0.0274365911453076,0.547410965017133,1.20839335900198,0.525624507389915,-0.09142407058729,-0.431287481633598,-0.414527883501029
