time,q1,u1,q2,u2,total_energy,hip_x,hip_vx,hip_y,hip_vy
13.3426694767,0.0052997374,-0.0816669695,-0.2116516462,-0.1915808625,1003.3675895348,-0.0052997126,0.0816658226,0.9999859564,0.0004328115
13.3931745272,0.0011684021,-0.0819687503,-0.2210638577,-0.1811007633,1003.3675895348,-0.0011684019,0.0819686944,0.9999993174,0.0000957724
13.4436795777,-0.0029834612,-0.0824800455,-0.2299406559,-0.1703832964,1003.3675895348,0.0029834568,0.0824796784,0.9999955495,-0.0002460757
13.4941846282,-0.0071664638,-0.0832021221,-0.2382707890,-0.1594578014,1003.3675895348,0.0071664025,0.0831999855,0.9999743210,-0.0005962599
13.5446896787,-0.0113912945,-0.0841367816,-0.2460445124,-0.1483546079,1003.3675895348,0.0113910481,0.0841313228,0.9999351199,-0.0009584061
13.5951947292,-0.0156687466,-0.0852863648,-0.2532536369,-0.1371049599,1003.3675895348,0.0156681054,0.0852758957,0.9998772477,-0.0013362758
13.6456997797,-0.0200097453,-0.0866537567,-0.2598915725,-0.1257409443,1003.3675895348,0.0200084101,0.0866364096,0.9997998117,-0.0017338039
13.6962048302,-0.0244253756,-0.0882423938,-0.2659533698,-0.1142954209,1003.3675895348,0.0244229470,0.0882160725,0.9997017153,-0.0021551393
13.7467098807,-0.0289269101,-0.0900562723,-0.2714357570,-0.1028019561,1003.3675895348,0.0289228760,0.0900185969,0.9995816461,-0.0026046864
13.7972149312,-0.0335258373,-0.0920999568,-0.2763371742,-0.0912947576,1003.3675895348,0.0335195572,0.0920482023,0.9994380618,-0.0030871498
13.8477199817,-0.0382338911,-0.0943785919,-0.2806578039,-0.0798086133,1003.3675895348,0.0382245765,0.0943096175,0.9992691738,-0.0036075817
13.8982250322,-0.0430630800,-0.0968979131,-0.2843995989,-0.0683788311,1003.3675895348,0.0430497716,0.0968080818,0.9990729289,-0.0041714330
13.9487300827,-0.0480257174,-0.0996642607,-0.2875663073,-0.0570411808,1003.3675895348,0.0480072579,0.0995493465,0.9988469869,-0.0047846079
13.9992351333,-0.0531344525,-0.1026845939,-0.2901634942,-0.0458318384,1003.3675895348,0.0531094539,0.1025396748,0.9985886971,-0.0054535227
14.0497401838,-0.0584023019,-0.1059665067,-0.2921985608,-0.0347873316,1003.3675895348,0.0583691075,0.1057858412,0.9982950702,-0.0061851704
14.1002452343,-0.0638426822,-0.1095182447,-0.2936807609,-0.0239444863,1003.3675895348,0.0637993218,0.1092951285,0.9979627481,-0.0069871897
14.1507502848,-0.0694694431,-0.1133487238,-0.2946212147,-0.0133403740,1003.3675895348,0.0694135800,0.1130753231,0.9975879685,-0.0078679407
14.2012553353,-0.0752969022,-0.1174675495,-0.2950329198,-0.0030122610,1003.3675895348,0.0752257715,0.1171347084,0.9971665274,-0.0088365870
14.2517603858,-0.0813398797,-0.1218850375,-0.2949307597,0.0070024435,1003.3675895348,0.0812502162,0.1214820534,0.9966937355,-0.0099031857
14.3022654363,-0.0876137357,-0.1266122365,-0.2943315099,0.0166662379,1003.3675895348,0.0875016891,0.1261265990,0.9961643712,-0.0110787846
14.3527704868,-0.0941344068,-0.1316609507,-0.2932538410,0.0259415786,1003.3675895348,0.0939954431,0.1310780386,0.9955726275,-0.0123755294
14.4032755373,-0.1009184457,-0.1370437645,-0.2917183199,0.0347909307,1003.3675895348,0.1007472317,0.1363464932,0.9949120541,-0.0138067799
14.4537805878,-0.1079830608,-0.1427740682,-0.2897474080,0.0431768189,1003.3675895348,0.1077733299,0.1419424795,0.9941754922,-0.0153872368
14.5042856383,-0.1153461577,-0.1488660839,-0.2873654567,0.0510618771,1003.3675895348,0.1150905528,0.1478768694,0.9933550043,-0.0171330799
14.5547906888,-0.1230263818,-0.1553348935,-0.2845987006,0.0584088992,1003.3675895348,0.1227162725,0.1541608405,0.9924417950,-0.0190621191
14.6052957393,-0.1310431627,-0.1621964664,-0.2814752487,0.0651808888,1003.3675895348,0.1306684322,0.1608058141,0.9914261247,-0.0211939580
14.6538283447,-0.1390827814,-0.1691758124,-0.2781655629,0.0711124513,1003.3675895348,0.1386348116,0.1675421782,0.9903435712,-0.0234536569
14.7043333952,0.1310299430,-0.1562990929,0.2776736092,-0.0132992421,1004.7838809643,0.1466142973,0.1549592740,0.9914278520,0.0204213089
14.7548384457,0.1232883309,-0.1503334625,0.2768154018,-0.0207500617,1004.7838809643,0.1542933857,0.1491923737,0.9924096155,0.0184874436
14.8053434962,0.1158383295,-0.1447489285,0.2755714572,-0.0285683502,1004.7838809643,0.1616901831,0.1437788559,0.9932982397,0.0167300001
14.8558485467,0.1086610446,-0.1395316555,0.2739241362,-0.0367177247,1004.7838809643,0.1688222832,0.1387087250,0.9941021952,0.0151318369
14.9063535973,0.1017382586,-0.1346686882,0.2718576298,-0.0451621072,1004.7838809643,0.1757067837,0.1339723334,0.9948291258,0.0136773344
14.9568586478,0.0950523863,-0.1301479263,0.2693579426,-0.0538657591,1004.7838809643,0.1823603046,0.1295604285,0.9954859222,0.0123522510
15.0073636983,0.0885864325,-0.1259581008,0.2664128748,-0.0627933190,1004.7838809643,0.1887990097,0.1254641923,0.9960787873,0.0111435905
15.0578687488,0.0823239510,-0.1220887512,0.2630120022,-0.0719098418,1004.7838809643,0.1950386288,0.1216752728,0.9966132969,0.0100394794
15.1083737993,0.0762490035,-0.1185302038,0.2591466541,-0.0811808389,1004.7838809643,0.2010944823,0.1181858087,0.9970944529,0.0090290550
15.1588788498,0.0703461212,-0.1152735517,0.2548098894,-0.0905723217,1004.7838809643,0.2069815065,0.1149884493,0.9975267318,0.0081023609
15.2093839003,0.0646002658,-0.1123106360,0.2499964697,-0.1000508458,1004.7838809643,0.2127142796,0.1120763704,0.9979141284,0.0072502517
15.2598889508,0.0589967929,-0.1096340276,0.2447028314,-0.1095835578,1004.7838809643,0.2183070486,0.1094432857,0.9982601939,0.0064643045
15.3103940013,0.0535214150,-0.1072370117,0.2389270540,-0.1191382439,1004.7838809643,0.2237737569,0.1070834559,0.9985680709,0.0057367368
15.3608990518,0.0481601662,-0.1051135724,0.2326688266,-0.1286833811,1004.7838809643,0.2291280719,0.1049916957,0.9988405233,0.0050603304
15.4114041023,0.0428993669,-0.1032583798,0.2259294120,-0.1381881893,1004.7838809643,0.2343834134,0.1031633783,0.9990799633,0.0044283605
15.4619091528,0.0377255897,-0.1016667777,0.2187116077,-0.1476226875,1004.7838809643,0.2395529815,0.1015944392,0.9992884743,0.0038345294
15.5124142033,0.0326256254,-0.1003347731,0.2110197040,-0.1569577505,1004.7838809643,0.2446497854,0.1002813781,0.9994678315,0.0032729040
15.5629192538,0.0275864503,-0.0992590273,0.2028594390,-0.1661651686,1004.7838809643,0.2496866717,0.0992212610,0.9996195180,0.0027378569
15.6134243043,0.0225951926,-0.0984368479,0.1942379514,-0.1752177099,1004.7838809643,0.2546763531,0.0984117208,0.9997447395,0.0022240103
15.6639293548,0.0176391005,-0.0978661826,0.1851637293,-0.1840891838,1004.7838809643,0.2596314374,0.0978509581,0.9998444351,0.0017261819
15.7144344053,0.0127055096,-0.0975456148,0.1756465556,-0.1927545072,1004.7838809643,0.2645644554,0.0975377416,0.9999192861,0.0012393334
15.7649394558,0.0077818113,-0.0974743597,0.1656974508,-0.2011897721,1004.7838809643,0.2694878905,0.0974714083,0.9999697219,0.0007585194
15.8154445063,0.0028554205,-0.0976522624,0.1553286117,-0.2093723154,1004.7838809643,0.2744142066,0.0976518643,0.9999959233,0.0002788379
15.8659495568,-0.0020862559,-0.0980797978,0.1445533468,-0.2172807897,1004.7838809643,0.2793558775,0.0980795844,0.9999978238,-0.0002046194
15.9164546074,-0.0070558506,-0.0987580711,0.1333860080,-0.2248952361,1004.7838809643,0.2843254153,0.0987556128,0.9999751076,-0.0006968164
15.9669596579,-0.0120660687,-0.0996888204,0.1218419185,-0.2321971566,1004.7838809643,0.2893353991,0.0996815636,0.9999272059,-0.0012028230
16.0174647084,-0.0171297185,-0.1008744202,0.1099372976,-0.2391695891,1004.7838809643,0.2943985040,0.1008596209,0.9998532900,-0.0017278659
16.0679697589,-0.0222597449,-0.1023178872,0.0976891805,-0.2457971810,1004.7838809643,0.2995275298,0.1022925392,0.9997522621,-0.0022773820
16.1184748094,-0.0274692612,-0.1040228863,0.0851153360,-0.2520662644,1004.7838809643,0.3047354300,0.1039836430,0.9996227436,-0.0028570725
16.1689798599,-0.0327715824,-0.1059937395,0.0722341787,-0.2579649302,1004.7838809643,0.3100353399,0.1059368272,0.9994630598,-0.0034729608
16.2194849104,-0.0381802587,-0.1082354346,0.0590646790,-0.2634831020,1004.7838809643,0.3154406065,0.1081565551,0.9992712225,-0.0041314530
16.2699899609,-0.0437091092,-0.1107536373,0.0456262682,-0.2686126098,1004.7838809643,0.3209648161,0.1106478575,0.9990449090,-0.0048394016
16.3204950114,-0.0493722564,-0.1135547026,0.0319387407,-0.2733472618,1004.7838809643,0.3266218236,0.1134163291,0.9987814377,-0.0056041744
16.3710000619,-0.0551841616,-0.1166456895,0.0180221520,-0.2776829162,1004.7838809643,0.3324257804,0.1164681245,0.9984777405,-0.0064337280
16.4215051124,-0.0611596607,-0.1200343762,0.0038967137,-0.2816175508,1004.7838809643,0.3383911630,0.1198099516,0.9981303309,-0.0073366859
16.4720101629,-0.0673140008,-0.1237292765,-0.0104173156,-0.2851513319,1004.7838809643,0.3445328002,0.1234490629,0.9977352680,-0.0083224242
16.5225152134,-0.0736628781,-0.1277396585,-0.0248997423,-0.2882866820,1004.7838809643,0.3508659009,0.1273932434,0.9972881168,-0.0094011634
16.5730202639,-0.0802224763,-0.1320755636,-0.0395305534,-0.2910283454,1004.7838809643,0.3574060800,0.1316507958,0.9967839025,-0.0105840677
16.6235253144,-0.0870095063,-0.1367478280,-0.0542900358,-0.2933834542,1004.7838809643,0.3641693845,0.1362305192,0.9962170604,-0.0118833536
16.6740303649,-0.0940412466,-0.1417681040,-0.0691588980,-0.2953615926,1004.7838809643,0.3711723181,0.1411416846,0.9955813798,-0.0133124070
16.7245354154,-0.1013355854,-0.1471488840,-0.0841183961,-0.2969748609,1004.7838809643,0.3784318634,0.1463940017,0.9948699418,-0.0148859108
16.7750404659,-0.1089110637,-0.1529035247,-0.0991504618,-0.2982379404,1004.7838809643,0.3859655042,0.1519975790,0.9940750502,-0.0166199833
16.8255455164,-0.1167869192,-0.1590462725,-0.1142378353,-0.2991681589,1004.7838809643,0.3937912436,0.1579628740,0.9931881554,-0.0185323294
16.8438716791,-0.1197228755,-0.1613741057,-0.1197228755,-0.2994272096,1004.7838809643,0.3967066943,0.1602189532,0.9928417729,-0.0192740505
